customer_id,age,location,gender,credit_score,membership_length,balance,payment_method,num_products,has_broadband,has_tv,broadband_bundle,tv_bundle,num_support_calls,churn
39906,50.0,Connacht,F,674,90,692.35,CreditCard,2,True,True,1GB,Basic,0,0
38580,55.0,Connacht,Male,613,50,463.72,DD,1,False,True,,Premium,0,0
29536,35.0,Leinster,Male,821,13,0.0,DirectDebit,1,True,False,2GB,,3,0
52299,62.0,Leinster,Female,801,97,0.0,DirectDebit,1,True,False,2GB,,0,0
72514,27.0,Leinster,Male,737,1,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
71766,28.0,Munster,female,653,75,450.69,DirectDebit,2,True,True,2GB,Premium,0,0
88021,,Leinster,Male,732,71,753.45,DirectDebit,1,True,False,500Mbps,,0,0
17410,33.0,Munster,male,764,12,562.62,DirectDebit,1,False,True,,Premium,4,0
31153,24.0,Leinster,Female,730,82,515.0,DirectDebit,2,True,True,1GB,Basic,0,0
92939,29.0,Leinster,Female,598,71,0.0,DirectDebit,2,True,True,1GB,Basic,1,0
7768,27.0,Connacht,female,721,108,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
78183,27.0,Leinster,Female,520,45,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
24093,44.0,Leinster,Male,520,35,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
97354,46.0,Munster,Female,680,76,559.83,CreditCard,2,True,True,2GB,Premium,0,0
93515,32.0,Leinster,Male,710,59,790.28,CC,1,False,True,,Premium,0,0
65920,32.0,Leinster,Male,531,89,451.45,DirectDebit,1,True,False,500Mbps,,1,0
66517,36.0,Connacht,female,476,13,648.78,DirectDebit,1,True,False,500Mbps,,1,0
68071,40.0,Connacht,male,453,1,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
87695,38.0,Connacht,Female,664,12,492.39,CreditCard,1,True,False,2GB,,5,0
23636,37.0,Connacht,Female,625,1,0.0,CreditCard,2,True,True,1GB,Premium,0,0
40245,43.0,Leinster,Male,643,62,594.53,DirectDebit,1,False,True,,Basic,0,0
23904,28.0,Leinster,Female,640,46,0.0,CreditCard,1,False,True,,Basic,0,0
50917,29.0,Ulster,Male,542,50,610.16,CreditCard,1,True,False,2GB,,1,0
8781,37.0,Leinster,Female,713,25,0.0,CreditCard,2,True,True,2GB,Basic,0,0
51007,27.0,Munster,Male,684,60,764.07,CreditCard,2,True,True,1GB,Basic,6,0
65511,45.0,Connacht,Male,704,48,465.85,DirectDebit,2,True,True,500Mbps,Premium,1,0
82952,35.0,Munster,Male,550,34,474.35,DirectDebit,1,True,False,2GB,,0,0
52902,33.0,Ulster,Male,698,71,760.74,DirectDebit,1,True,False,1GB,,0,0
49222,39.0,Connacht,Male,740,13,0.0,CreditCard,2,True,True,500Mbps,Premium,1,0
15981,25.0,Connacht,Male,649,91,0.0,DirectDebit,2,True,True,2GB,Basic,3,0
19231,24.0,Munster,Male,740,13,566.68,DirectDebit,1,True,False,2GB,,0,0
33190,36.0,Connacht,Female,567,36,0.0,,2,True,True,1GB,Premium,0,0
35362,24.0,Leinster,Female,659,25,416.25,DirectDebit,1,False,True,,Basic,0,0
2166,28.0,Leinster,female,513,82,684.32,DirectDebit,2,True,True,1GB,Premium,3,0
51464,37.0,Leinster,M,515,12,391.19,CreditCard,1,False,True,,Basic,0,0
66284,37.0,Leinster,Male,740,12,0.0,DirectDebit,1,True,False,2GB,,0,0
49141,30.0,Munster,female,741,84,757.93,DirectDebit,1,True,False,1GB,,1,0
94524,37.0,Leinster,Female,610,13,0.0,DirectDebit,2,True,True,2GB,Basic,2,0
50491,31.0,Munster,Male,785,112,836.12,DirectDebit,2,True,True,500Mbps,Premium,0,0
65115,33.0,Connacht,Female,817,1,629.2,CreditCard,2,True,True,1GB,Basic,0,0
95217,33.0,Munster,Male,504,38,401.42,DirectDebit,2,True,True,1GB,Premium,0,0
93964,40.0,Leinster,female,619,62,661.6,DirectDebit,1,False,True,,Basic,5,0
15866,40.0,Connacht,Male,469,36,0.0,CreditCard,2,True,True,500Mbps,Basic,0,0
86100,46.0,Leinster,Male,621,1,0.0,CreditCard,2,True,True,500Mbps,Basic,1,0
27878,,Ulster,Female,703,78,503.26,DirectDebit,1,False,True,,Basic,0,0
39964,33.0,Leinster,male,623,59,629.72,CreditCard,1,False,True,,Premium,0,0
56710,40.0,Leinster,Male,545,1,500.19,DirectDebit,1,False,True,,Premium,1,0
8119,30.0,Leinster,Male,607,12,611.16,DirectDebit,1,True,False,2GB,,1,0
24205,30.0,Ulster,Female,658,1,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
97156,34.0,Ulster,Male,585,13,0.0,DirectDebit,2,True,True,2GB,Basic,3,0
65486,25.0,Leinster,Male,624,23,0.0,CreditCard,2,True,True,2GB,Premium,3,0
4371,33.0,Munster,Male,542,78,0.0,DD,2,True,True,2GB,Premium,3,0
13998,40.0,Leinster,Female,802,89,0.0,CreditCard,2,True,True,2GB,Basic,4,0
62600,43.0,Munster,Female,606,25,0.0,,2,True,True,1GB,Basic,0,0
99059,41.0,Connacht,Male,593,12,0.0,DirectDebit,2,True,True,500Mbps,Premium,7,0
13376,34.0,Leinster,female,421,104,0.0,DirectDebit,2,True,True,2GB,Premium,3,0
24035,41.0,Munster,M,675,61,575.0,CreditCard,1,True,False,2GB,,0,0
74031,35.0,Leinster,Male,651,63,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
53630,39.0,Munster,Male,539,65,536.46,DirectDebit,2,True,True,2GB,Basic,3,0
44376,29.0,Leinster,Female,483,52,0.0,DirectDebit,2,True,True,1GB,Premium,1,0
87997,35.0,Leinster,Female,677,1,0.0,DirectDebit,1,False,True,,Basic,2,0
15873,32.0,Leinster,Male,741,13,684.5,DirectDebit,1,True,False,1GB,,2,0
39683,43.0,Ulster,Female,633,74,693.84,DirectDebit,1,True,False,1GB,,0,0
62226,44.0,Leinster,M,531,114,564.61,CreditCard,2,True,True,500Mbps,Basic,0,0
5907,22.0,Leinster,Female,545,39,743.29,CreditCard,1,True,False,500Mbps,,7,0
16195,38.0,Munster,Female,415,85,260.59,DirectDebit,1,True,False,500Mbps,,0,0
28602,29.0,Leinster,male,491,69,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
9406,33.0,Connacht,Male,507,12,254.93,CreditCard,2,True,True,1GB,Basic,0,0
89781,19.0,Munster,Male,578,94,787.36,DirectDebit,1,False,True,,Basic,0,0
74957,35.0,Connacht,Male,460,65,443.39,DirectDebit,1,False,True,,Premium,0,0
47302,34.0,Connacht,female,638,93,449.24,DirectDebit,1,True,False,2GB,,0,0
44821,30.0,Leinster,F,576,64,0.0,DirectDebit,2,True,True,1GB,Premium,2,0
64372,35.0,Leinster,Male,530,12,567.45,,1,True,False,2GB,,1,0
28021,28.0,Munster,Male,545,68,699.21,DirectDebit,1,False,True,,Premium,0,0
80822,36.0,Connacht,Male,738,1,0.0,DirectDebit,2,True,True,1GB,Premium,5,0
47631,29.0,Leinster,Male,644,79,0.0,DirectDebit,2,True,True,500Mbps,Premium,5,0
19476,37.0,Ulster,Female,633,84,419.32,DirectDebit,2,True,True,1GB,Basic,0,0
37520,39.0,Leinster,Male,660,70,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
19683,26.0,Ulster,Female,782,57,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
37921,48.0,Leinster,Male,581,1,421.68,DirectDebit,1,True,False,1GB,,2,0
53957,23.0,Leinster,Male,742,67,774.86,DirectDebit,1,True,False,1GB,,7,0
58172,40.0,Munster,Male,582,52,546.22,CreditCard,1,False,True,,Premium,1,0
99193,28.0,Connacht,female,604,64,755.11,DirectDebit,1,False,True,,Premium,4,0
35549,24.0,Ulster,Male,643,52,637.37,CreditCard,1,True,False,1GB,,0,0
14569,,Munster,Female,519,113,804.15,DirectDebit,1,True,False,1GB,,0,0
23512,32.0,Leinster,Male,494,26,751.58,DirectDebit,1,True,False,1GB,,1,0
96958,34.0,Leinster,Female,699,67,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
18394,39.0,Leinster,F,593,47,457.2,DirectDebit,1,True,False,1GB,,0,0
9523,32.0,Leinster,Male,824,1,0.0,DirectDebit,2,True,True,1GB,Basic,3,0
12817,24.0,Ulster,male,707,23,0.0,CreditCard,1,False,True,,Premium,0,0
16797,40.0,Munster,male,665,23,592.1,CreditCard,2,True,True,1GB,Premium,0,0
5876,,Munster,Male,675,24,380.95,DirectDebit,1,True,False,2GB,,1,0
60135,28.0,Ulster,Male,544,81,641.59,DirectDebit,1,False,True,,Premium,0,0
14449,30.0,Leinster,Male,571,58,424.68,DirectDebit,1,True,False,500Mbps,,2,0
45714,26.0,Connacht,Female,664,37,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
884,32.0,Leinster,Male,693,13,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
89129,39.0,Connacht,Male,869,13,0.0,CreditCard,2,True,True,1GB,Premium,-1,0
91120,61.0,Munster,Male,594,13,537.07,DirectDebit,1,True,False,2GB,,4,0
10118,31.0,Munster,male,410,64,0.0,DirectDebit,1,True,False,2GB,,2,0
49921,41.0,Leinster,Male,724,34,0.0,DirectDebit,2,True,True,500Mbps,Basic,1,0
49516,31.0,Connacht,Male,526,1,251.05,DirectDebit,1,True,False,1GB,,0,0
29761,29.0,Munster,Female,671,56,316.88,CreditCard,2,True,True,1GB,Premium,0,0
64140,34.0,Connacht,Male,658,34,639.42,CreditCard,2,True,True,500Mbps,Premium,0,0
48747,39.0,Leinster,female,358,24,0.0,CreditCard,2,True,True,500Mbps,Basic,0,0
51347,34.0,Ulster,Female,634,60,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
23726,31.0,Munster,M,594,25,703.37,DirectDebit,1,True,False,500Mbps,,0,0
7773,29.0,Connacht,Male,597,13,457.94,DirectDebit,1,True,False,2GB,,1,0
11451,,Munster,Male,709,77,0.0,DirectDebit,1,False,True,,Basic,0,0
96936,38.0,Munster,Male,636,34,703.96,DirectDebit,1,False,True,,Premium,0,0
3654,37.0,Ulster,Male,505,1,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
70155,33.0,Connacht,Female,746,90,804.59,CreditCard,1,False,True,,Premium,3,0
6818,46.0,Connacht,Male,641,12,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
43361,33.0,Connacht,Male,787,115,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
36308,24.0,Leinster,F,455,38,451.61,DirectDebit,1,False,True,,Premium,0,0
55754,33.0,Connacht,Male,705,13,0.0,CreditCard,2,True,True,500Mbps,Premium,0,0
58841,37.0,Munster,Female,502,24,253.9,DirectDebit,1,True,False,500Mbps,,1,0
32572,52.0,Leinster,F,752,36,468.63,DirectDebit,1,True,False,2GB,,4,0
62406,28.0,Leinster,Male,486,105,0.0,DirectDebit,2,True,True,1GB,Basic,5,0
10969,41.0,Connacht,female,724,39,0.0,CreditCard,1,False,True,,Basic,0,0
50104,31.0,Ulster,Male,585,23,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
66259,35.0,Munster,female,827,1,726.48,DirectDebit,1,True,False,2GB,,0,0
10409,37.0,Leinster,Male,628,38,0.0,CreditCard,2,True,True,1GB,Premium,0,0
32663,40.0,Leinster,Male,534,12,394.0,CreditCard,1,True,False,1GB,,3,0
4659,59.0,Connacht,Male,743,1,0.0,CreditCard,2,True,True,2GB,Basic,0,0
46813,43.0,Leinster,Male,569,1,740.69,CreditCard,1,False,True,,Premium,0,0
8432,24.0,Munster,female,718,80,481.77,DirectDebit,2,True,True,2GB,Basic,1,0
71167,38.0,Leinster,Female,577,24,668.02,CreditCard,1,True,False,2GB,,2,0
9959,33.0,Leinster,Female,604,63,316.9,DirectDebit,1,True,False,1GB,,0,0
96020,31.0,Connacht,Female,807,58,520.51,DirectDebit,1,True,False,1GB,,0,0
92242,40.0,Connacht,Male,483,23,586.56,DirectDebit,1,True,False,2GB,,0,0
99904,31.0,Leinster,Male,846,25,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
36353,45.0,Munster,Female,699,69,443.88,DirectDebit,1,True,False,500Mbps,,0,0
37394,39.0,Leinster,Female,684,101,0.0,DirectDebit,1,False,True,,Premium,3,0
62888,32.0,Munster,Female,461,1,498.05,DirectDebit,2,True,True,2GB,Basic,0,0
18517,34.0,Leinster,Female,666,12,0.0,DirectDebit,2,True,True,1GB,Basic,2,0
20474,31.0,Munster,Male,633,47,684.52,DirectDebit,2,True,True,2GB,Premium,0,0
86679,41.0,Connacht,Male,534,26,0.0,CreditCard,2,True,True,1GB,Basic,6,0
71978,23.0,Munster,Male,435,74,486.05,DirectDebit,1,True,False,1GB,,0,0
67758,38.0,Ulster,Female,803,37,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
24649,32.0,Munster,Male,554,89,606.36,DirectDebit,2,True,True,500Mbps,Basic,2,0
50173,57.0,Leinster,Male,681,75,415.21,CreditCard,1,True,False,1GB,,0,0
3051,71.0,Connacht,Male,700,1,507.27,CreditCard,1,True,False,2GB,,0,0
35820,33.0,Leinster,Male,598,37,487.39,CreditCard,1,True,False,1GB,,1,0
72179,46.0,Munster,Female,584,1,0.0,DirectDebit,1,True,False,500Mbps,,0,0
91049,48.0,Connacht,Male,626,24,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
91533,72.0,Munster,Female,655,1,494.46,CreditCard,2,True,True,2GB,Premium,0,0
2321,41.0,Munster,female,618,62,550.64,,1,False,True,,Premium,0,0
35217,32.0,Connacht,Male,704,92,570.17,CreditCard,1,False,True,,Premium,1,0
6127,24.0,Leinster,F,581,38,656.56,DirectDebit,1,True,False,2GB,,2,0
18294,35.0,Ulster,Female,707,91,495.16,CreditCard,2,True,True,2GB,Basic,0,0
61857,32.0,Leinster,Female,565,72,793.85,DirectDebit,1,True,False,2GB,,2,0
25925,27.0,Munster,M,659,1,795.82,CreditCard,1,True,False,2GB,,0,0
84496,33.0,Ulster,Male,601,13,0.0,DirectDebit,2,True,True,1GB,Premium,1,0
81826,24.0,Ulster,Female,455,63,519.56,CreditCard,2,True,True,1GB,Basic,0,0
21078,32.0,Connacht,Male,692,36,0.0,DirectDebit,2,True,True,1GB,Premium,4,0
11556,32.0,Connacht,Male,590,48,379.79,CreditCard,1,True,False,2GB,,0,0
72404,36.0,Leinster,Female,657,1,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
24237,37.0,Connacht,Female,606,12,788.33,DirectDebit,1,True,False,2GB,,0,0
5057,41.0,Connacht,Female,647,23,0.0,CreditCard,1,True,False,1GB,,0,0
96578,23.0,Connacht,Female,615,111,321.54,CreditCard,1,False,True,,Basic,1,0
2661,24.0,Ulster,Female,572,47,695.62,DirectDebit,2,True,True,500Mbps,Premium,7,0
2507,18.0,Munster,female,569,61,519.55,CreditCard,2,True,True,1GB,Basic,0,0
92951,32.0,Connacht,Male,598,13,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
87336,31.0,Leinster,Female,646,99,466.28,CreditCard,2,True,True,2GB,Premium,0,0
23345,31.0,Leinster,Male,614,64,636.03,DirectDebit,1,True,False,500Mbps,,0,0
48478,29.0,Connacht,male,698,104,0.0,CreditCard,2,True,True,2GB,Premium,3,0
46127,36.0,Munster,Male,619,12,553.36,DirectDebit,2,True,True,2GB,Basic,5,0
87733,37.0,Leinster,Male,566,58,0.0,CreditCard,2,True,True,500Mbps,Premium,1,0
90155,23.0,Connacht,Female,855,114,677.99,CreditCard,1,True,False,1GB,,1,0
98962,45.0,Leinster,Male,840,89,544.16,CC,2,True,True,1GB,Premium,3,0
13161,31.0,Leinster,Male,551,34,601.61,DirectDebit,1,True,False,500Mbps,,0,0
48630,39.0,Leinster,Male,733,36,0.0,DirectDebit,1,True,False,2GB,,3,0
12385,29.0,Leinster,Male,554,63,0.0,DirectDebit,1,False,True,,Premium,0,0
70958,48.0,Munster,Male,653,12,509.59,CreditCard,1,False,True,,Basic,2,0
80298,19.0,Leinster,M,754,71,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
84786,28.0,Ulster,Male,595,38,668.72,DirectDebit,1,True,False,1GB,,1,0
82954,40.0,Munster,Male,615,81,443.23,CC,2,True,True,1GB,Premium,0,0
11437,34.0,Leinster,Female,695,12,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
38031,48.0,Ulster,Male,649,12,618.12,CreditCard,2,True,True,2GB,Basic,0,0
7039,29.0,Munster,Female,598,60,843.55,DirectDebit,1,False,True,,Premium,1,0
89097,46.0,Connacht,male,491,46,0.0,DirectDebit,1,True,False,2GB,,0,0
1103,26.0,Leinster,Female,529,64,0.0,DirectDebit,2,True,True,500Mbps,Basic,1,0
53120,33.0,Connacht,Female,759,110,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
89467,28.0,Leinster,Female,763,51,0.0,DirectDebit,2,True,True,1GB,Premium,4,0
12648,28.0,Connacht,Female,556,61,0.0,CreditCard,2,True,True,1GB,Premium,0,0
67990,30.0,Connacht,Female,659,83,0.0,DirectDebit,2,True,True,1GB,Basic,7,0
95484,53.0,Munster,female,662,58,718.7,CreditCard,2,True,True,500Mbps,Basic,4,0
16965,24.0,Leinster,Male,602,1,0.0,DD,2,True,True,1GB,Basic,3,0
68583,26.0,Munster,Female,475,49,644.51,DirectDebit,1,True,False,1GB,,0,0
75603,38.0,Munster,Male,455,114,540.95,CreditCard,1,True,False,500Mbps,,2,0
5781,28.0,Leinster,Male,578,102,536.5,CreditCard,1,False,True,,Premium,2,0
10324,45.0,Leinster,Male,749,37,0.0,DirectDebit,1,True,False,2GB,,0,0
52500,33.0,Munster,Male,670,1,414.47,CreditCard,2,True,True,500Mbps,Premium,1,0
30857,44.0,Connacht,Male,546,90,0.0,DirectDebit,2,True,True,500Mbps,Basic,0,0
10099,38.0,Ulster,Female,541,58,0.0,DirectDebit,1,False,True,,Basic,0,0
70787,39.0,Munster,Male,597,23,558.28,DirectDebit,2,True,True,500Mbps,Basic,1,0
13432,33.0,Leinster,Female,622,23,420.68,DirectDebit,1,False,True,,Premium,2,0
77764,30.0,Connacht,Female,570,129,544.51,DirectDebit,1,True,False,500Mbps,,2,0
55584,40.0,Munster,Female,571,78,689.34,CreditCard,1,True,False,2GB,,0,0
73989,34.0,Ulster,Male,528,81,0.0,CreditCard,1,True,False,2GB,,7,0
44307,29.0,Ulster,F,675,78,376.58,DirectDebit,2,True,True,2GB,Basic,0,0
5581,36.0,Munster,Male,703,39,681.31,DirectDebit,2,True,True,500Mbps,Premium,0,0
78931,38.0,Leinster,male,410,58,538.03,CreditCard,1,True,False,2GB,,0,0
26380,28.0,Connacht,Female,579,85,372.92,DirectDebit,1,True,False,500Mbps,,0,0
57963,45.0,Connacht,M,539,56,609.52,DirectDebit,1,True,False,2GB,,2,0
15674,26.0,Munster,Male,579,60,422.44,DirectDebit,1,True,False,1GB,,2,0
89069,28.0,Munster,Female,627,88,647.56,DirectDebit,1,False,True,,Basic,1,0
76547,32.0,Connacht,male,760,13,0.0,DirectDebit,1,True,False,500Mbps,,0,0
18739,28.0,Leinster,Male,707,63,0.0,DirectDebit,2,True,True,500Mbps,Basic,0,0
72841,26.0,Munster,Female,554,1,831.94,CC,1,False,True,,Premium,0,0
60677,44.0,Connacht,Male,762,34,482.14,CreditCard,1,False,True,,Basic,2,0
92472,35.0,Connacht,male,772,1,650.9,DirectDebit,1,True,False,2GB,,5,0
12333,34.0,Connacht,Male,723,1,0.0,CreditCard,2,True,True,1GB,Basic,0,0
602,33.0,Munster,Male,643,13,540.07,DirectDebit,1,True,False,2GB,,1,0
94139,26.0,Leinster,Male,667,109,0.0,CreditCard,2,True,True,1GB,Basic,0,0
75080,68.0,Connacht,Male,657,1,0.0,DirectDebit,1,True,False,1GB,,1,0
62622,35.0,Leinster,Male,665,24,616.49,CreditCard,1,False,True,,Basic,4,0
89009,31.0,Leinster,Female,612,85,487.63,DirectDebit,1,False,True,,Premium,1,0
48256,38.0,Leinster,Male,712,73,523.56,DirectDebit,1,True,False,2GB,,3,0
77572,34.0,Leinster,Male,719,13,0.0,CreditCard,1,True,False,2GB,,0,0
87884,35.0,Munster,Male,659,12,0.0,CreditCard,2,True,True,2GB,Basic,0,0
92470,28.0,Leinster,M,828,94,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
45958,30.0,Ulster,Male,672,68,0.0,DirectDebit,2,True,True,1GB,Basic,2,0
42162,59.0,Leinster,male,539,102,-1.0,DirectDebit,2,True,True,1GB,Premium,0,0
52450,26.0,Leinster,male,622,99,607.44,CC,2,True,True,2GB,Basic,7,0
65025,20.0,Leinster,Female,595,89,583.41,CreditCard,1,True,False,2GB,,0,0
21776,23.0,Connacht,Male,522,63,476.11,DirectDebit,1,False,True,,Premium,0,0
71357,41.0,Munster,Female,518,34,649.33,DirectDebit,1,True,False,500Mbps,,7,0
2153,37.0,Ulster,Male,503,106,0.0,CreditCard,2,True,True,2GB,Premium,2,0
30393,47.0,Munster,male,806,108,705.31,CreditCard,1,True,False,500Mbps,,0,0
28499,46.0,Connacht,Female,884,123,0.0,DirectDebit,2,True,True,2GB,Basic,5,0
63602,34.0,Leinster,Male,723,106,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
67854,43.0,Munster,Male,585,1,659.58,CreditCard,2,True,True,2GB,Premium,0,0
87502,28.0,Connacht,F,811,71,-1.0,CreditCard,1,False,True,,Basic,0,0
95655,42.0,Connacht,Female,728,111,555.31,DirectDebit,2,True,True,2GB,Basic,0,0
30545,38.0,Munster,female,428,102,280.74,DirectDebit,1,True,False,1GB,,0,0
88961,66.0,Leinster,Male,638,62,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
76359,35.0,Leinster,Male,590,80,417.23,DirectDebit,1,True,False,2GB,,4,0
44622,31.0,Connacht,Male,506,1,806.7,DirectDebit,1,True,False,2GB,,0,0
10114,37.0,Connacht,Male,648,26,0.0,DirectDebit,1,False,True,,Premium,1,0
84322,54.0,Munster,M,765,117,720.59,CreditCard,2,True,True,1GB,Premium,0,0
47628,32.0,Leinster,male,616,39,568.51,CreditCard,2,True,True,1GB,Basic,4,0
30063,38.0,Leinster,male,438,111,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
6903,34.0,Leinster,Female,589,25,0.0,CreditCard,2,True,True,500Mbps,Premium,0,0
40644,38.0,Munster,Female,426,112,573.66,DirectDebit,2,True,True,2GB,Basic,2,0
20163,28.0,Leinster,Male,660,34,211.93,DirectDebit,1,True,False,500Mbps,,0,0
26984,30.0,Leinster,Female,738,112,0.0,DirectDebit,2,True,True,1GB,Premium,4,0
91331,41.0,Connacht,Female,376,76,0.0,DirectDebit,1,True,False,2GB,,7,0
38234,63.0,Leinster,Male,830,48,491.61,DirectDebit,2,True,True,1GB,Premium,1,0
21341,29.0,Leinster,Female,685,57,523.56,DirectDebit,1,True,False,2GB,,1,0
3288,35.0,Connacht,M,705,48,591.15,DirectDebit,2,True,True,2GB,Basic,0,0
53782,29.0,Munster,female,557,49,561.1,DirectDebit,2,True,True,500Mbps,Basic,1,0
29858,23.0,Connacht,Female,563,101,353.11,DirectDebit,1,True,False,1GB,,0,0
80144,36.0,Connacht,Male,501,61,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
9912,39.0,Leinster,Male,658,1,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
11963,43.0,Munster,Male,698,51,514.87,DirectDebit,2,True,True,2GB,Basic,0,0
11634,36.0,Leinster,Male,657,1,0.0,DirectDebit,2,True,True,2GB,Basic,7,0
40208,36.0,Munster,Male,685,56,505.79,CreditCard,2,True,True,2GB,Premium,0,0
43751,37.0,Ulster,Male,518,24,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
21018,37.0,Munster,Female,678,108,724.97,DD,1,False,True,,Basic,5,0
32795,35.0,Leinster,Female,506,90,603.23,DirectDebit,1,True,False,2GB,,1,0
38147,47.0,Munster,Male,590,1,289.65,DirectDebit,2,True,True,1GB,Basic,0,0
26039,53.0,Munster,Male,526,111,762.6,DirectDebit,1,False,True,,Premium,5,0
21484,35.0,Leinster,Female,875,1,785.0,DirectDebit,1,True,False,500Mbps,,0,0
24261,31.0,Leinster,Female,689,78,474.88,DirectDebit,1,True,False,1GB,,4,0
27267,38.0,Leinster,Male,742,1,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
98877,54.0,Ulster,Male,633,63,448.49,DirectDebit,1,True,False,2GB,,3,0
71854,35.0,Leinster,Male,646,24,0.0,DirectDebit,2,True,True,2GB,Premium,6,0
73855,29.0,Leinster,Female,365,73,728.23,DirectDebit,1,True,False,2GB,,6,0
1557,30.0,Ulster,Male,641,23,0.0,CreditCard,3,True,True,2GB,Basic,0,0
20217,35.0,Connacht,male,776,88,411.49,CreditCard,1,False,True,,Premium,4,0
97709,37.0,Leinster,Male,658,25,623.66,CreditCard,1,True,False,2GB,,2,0
54410,35.0,Munster,Male,621,110,631.92,DirectDebit,2,True,True,500Mbps,Basic,3,0
81812,22.0,Leinster,M,506,47,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
57562,32.0,Ulster,Male,746,67,528.19,DirectDebit,1,True,False,2GB,,0,0
61410,40.0,Munster,Male,635,79,713.84,DirectDebit,1,True,False,500Mbps,,0,0
86675,43.0,Connacht,Female,691,38,0.0,DirectDebit,1,True,False,2GB,,0,0
73043,34.0,Leinster,Male,663,13,382.07,CreditCard,1,False,True,,Basic,0,0
78596,33.0,Munster,Female,698,39,704.32,CreditCard,2,True,True,1GB,Premium,2,0
13604,36.0,Connacht,Male,658,24,470.81,DirectDebit,2,True,True,500Mbps,Premium,1,0
85124,33.0,Leinster,Male,625,77,408.77,DirectDebit,1,False,True,,Premium,6,0
96010,21.0,Leinster,Female,560,81,449.97,DirectDebit,1,False,True,,Premium,1,0
91941,23.0,Leinster,female,588,118,689.94,CreditCard,1,True,False,2GB,,6,0
22352,47.0,Munster,Female,700,37,0.0,DirectDebit,2,True,True,2GB,Premium,7,0
58653,30.0,Leinster,Female,582,92,625.85,DirectDebit,1,False,True,,Basic,4,0
47413,25.0,Ulster,female,686,45,0.0,CreditCard,2,True,True,1GB,Basic,0,0
63114,27.0,Munster,Male,625,104,-1.0,DirectDebit,1,True,False,2GB,,4,0
1483,35.0,Leinster,Male,710,63,622.67,CreditCard,1,True,False,1GB,,0,0
13253,24.0,Connacht,Male,490,34,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
13903,39.0,Munster,Female,778,24,382.33,DirectDebit,1,False,True,,Premium,0,0
58327,33.0,Leinster,F,629,50,0.0,DirectDebit,2,True,True,500Mbps,Basic,0,0
92256,44.0,Leinster,Male,676,25,0.0,CreditCard,2,True,True,2GB,Basic,0,0
14218,29.0,Munster,Male,714,62,476.75,CreditCard,1,False,True,,Premium,0,0
39074,38.0,Connacht,Female,665,1,0.0,CreditCard,2,True,True,2GB,Basic,0,0
6339,38.0,Munster,female,564,64,431.6875,DirectDebit,3,True,True,500Mbps,Basic,6,1
50488,41.0,Leinster,Female,581,37,629.5875,DirectDebit,3,True,True,500Mbps,Basic,0,1
62531,40.0,Munster,Male,653,71,457.88,DirectDebit,1,True,False,1GB,,2,1
89256,41.0,Leinster,Female,819,35,0.0,DirectDebit,2,True,True,500Mbps,Basic,2,1
32777,57.0,Munster,Female,810,98,534.67,DirectDebit,3,True,True,1GB,Basic,7,1
46894,44.0,Connacht,Female,533,45,884.66,DirectDebit,2,True,True,1GB,Basic,8,1
38576,51.0,Connacht,Male,712,50,0.0,CreditCard,2,True,True,500Mbps,Basic,2,1
98917,38.0,Leinster,Female,542,110,683.03,CreditCard,1,True,False,500Mbps,,9,1
27810,61.0,Munster,Male,724,50,567.35,CreditCard,1,False,True,,Basic,0,1
